SAMPLE_ID	brca_metabric_mutations	brca_metabric_cna	brca_metabric_mrna
MTS-T0717	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0718	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0719	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0720	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0721	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0722	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0723	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0724	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0725	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0726	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0737	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0788	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0824	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0877	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0883	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0911	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0927	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0951	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1000	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1020	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1047	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1088	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1134	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1138	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1161	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1185	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1189	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1191	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1203	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1213	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1223	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1240	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1248	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1259	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1264	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1269	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1270	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1272	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1273	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1275	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1276	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1277	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1278	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1279	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1280	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1281	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1282	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1283	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1284	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1285	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1286	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1287	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1288	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1289	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1290	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1291	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1292	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1293	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1294	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1295	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1296	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1297	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1298	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1299	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1300	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1301	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1302	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1303	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1304	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1305	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1306	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1307	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1308	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1309	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1310	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1311	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1312	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1313	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1314	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1326	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1329	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1366	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1454	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1501	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1502	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1503	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1504	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1514	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1515	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1516	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1517	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1522	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1525	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1526	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1527	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1537	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1548	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1549	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1560	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1561	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1571	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1576	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1582	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1583	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1605	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1616	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1633	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1659	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1706	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1774	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1800	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1829	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1847	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1865	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1872	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1922	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1945	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1954	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1962	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1971	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1973	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1983	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1985	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T1991	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2018	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2030	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2031	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2043	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2044	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2047	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2053	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2054	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2055	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2064	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2065	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2066	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2068	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2073	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2074	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2075	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2076	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2083	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2084	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2085	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2086	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2087	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2090	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2094	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2095	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2096	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2097	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2104	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2105	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2106	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2107	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2115	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2116	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2117	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2118	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2126	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2127	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2128	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2129	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2150	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2153	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2167	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2178	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2189	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2190	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2191	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2206	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2212	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2291	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2304	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2320	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2391	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2392	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2393	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2398	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2402	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2403	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2404	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2405	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2406	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2407	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2408	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2409	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2410	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2412	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2413	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2414	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2415	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2416	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2417	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2418	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2419	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2420	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2421	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2422	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2423	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2424	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2425	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2426	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2427	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2428	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2429	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2430	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2431	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T2432	METABRIC_173	METABRIC_173	METABRIC_173
